plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes,roleReasons
1058,Yucca 'Bright Star',Yucca gloriosa 'Bright Star',SHRUBS,62,usable,46,accent,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Shade garden; Wildlife Habitat garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
1111,Bay Laurel Standard Trunk,Laurus nobilis,TREES,62,usable,10,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
1119,Camphor Tree,Cinnamomum camphora,TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
1242,Japanese Maple 'Fireglow',Acer palmatum 'Fireglow',TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
1243,Japanese Maple 'Inaba Shidare',Acer palmatum dissectum 'Inaba Shidare',TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
1259,Little Ragu® Sweet Bay,"Laurus nobilis 'MonRik' PP #25,915",TREES,62,usable,10,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
1264,Magnolia,Magnolia grandiflora 'Edith Bogue',TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
1362,Pygmy Date Palm,Phoenix roebelenii,TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
1369,Red Tip Photinia Standard Trunk,Photinia x fraseri Standard,TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
1390,Silver Dollar Gum,Eucalyptus polyanthemos,TREES,62,usable,10,poor,20,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
1392,Sweet Bay,Laurus nobilis,TREES,62,usable,10,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
790,Cordyline 'Cherry Sensation',Cordyline australis 'Cherry Sensation',SHRUBS,61,usable,20,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,,"high litter risk near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
998,Red Yucca,Hesperaloe parvifolia,SHRUBS,60,usable,24,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
999,Brakelights® Red Yucca,Brakelights® Hesperaloe parvifolia,SHRUBS,60,usable,24,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
1048,Wild Lilac 'Carmel Creeper',Ceanothus griseus horizontalis,SHRUBS,56,usable,100,excellent,20,84,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | too large for typical narrow pool planter | existing pool-safe design score"
1053,Wild Lilac 'Valley Violet',Ceanothus maritimus 'Valley Violet',SHRUBS,56,usable,100,excellent,20,84,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | too large for typical narrow pool planter | existing pool-safe design score"
822,Dwarf Bush Olive,Olea europaea Dwarf,SHRUBS,53,usable,76,good,20,20,20,high,evergreen/everpresent,low,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | high litter risk near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
944,Little Ollie® Dwarf Olive | Monrovia,Olea europaea 'Montra',SHRUBS,53,usable,76,good,20,84,20,high,evergreen/everpresent,low,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | high litter risk near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
341,Dusty Miller 'Silver Dust',Senecio cineraria,PERENNIALS,52,usable,24,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette"
1232,Bonsai Blue Jacaranda | Monrovia,Jacaranda mimosifolia 'Bonsai Blue',TREES,50,usable,10,poor,20,20,20,low,semi-evergreen/uncertain,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
